sequence_id	D300418.lib1	D300419.lib1	D300420.lib1	D300421.lib1	D300422.lib1	D300423.lib1	D300424.lib1	D300425.lib1	D300426.lib1	D300427.lib1	D300428.lib1	D300429.lib1	D300430.lib1	D300431.lib1	D300432.lib1	D300433.lib1	D300434.lib1	D300435.lib1	D300436.lib1	D300437.lib1	D300438.lib1	D300439.lib1	D300440.lib1	D300441.lib1	D300442.lib1	D300443.lib1	D300444.lib1	D300445.lib1	D300446.lib1	D300447.lib1	D300448.lib1	D300449.lib1	D300450.lib1	D300451.lib1	D300452.lib1	D300453.lib1	D300454.lib1	D300455.lib1	D300456.lib1	D300457.lib1	D300458.lib1	D300459.lib1	D300460.lib1	D300461.lib1	D300462.lib1	D300463.lib1	D300464.lib1	D300465.lib1	D300466.lib1	D300467.lib1	D300468.lib1	D300469.lib1	D300470.lib1	D300471.lib1	D300472.lib1	D300473.lib1	D300474.lib1	D300475.lib1	D300476.lib1	D300477.lib1	D300478.lib1	D300479.lib1	D300480.lib1	D300481.lib1	D300482.lib1	D300483.lib1	D300484.lib1	D300485.lib1	D300486.lib1	D300487.lib1	D300488.lib1	D300489.lib1	D300490.lib1	D300491.lib1	D300492.lib1	D300493.lib1	D300494.lib1	D300495.lib1	D300496.lib1	D300497.lib1	D300498.lib1	D300499.lib1	D300500.lib1	D300501.lib1	D300502.lib1	D300503.lib1	D300504.lib1	D300505.lib1	D300506.lib1	D300507.lib1	D300508.lib1	D300509.lib1	D300510.lib1	D300511.lib1	D300512.lib1	D300513.lib1	D300514.lib1	D300515.lib1	D300516.lib1	D300517.lib1	D300518.lib1	D300519.lib1	D300520.lib1	D300521.lib1	D300522.lib1	D300523.lib1	D300524.lib1	D300525.lib1	D300526.lib1	D300527.lib1	D300528.lib1	D300529.lib1	D300530.lib1	D300531.lib1
D300418:bin_000013	2331148	5185	2925	10863	9541	7001	8371	8222	9085	232933	11361	7602	3040	4689	5521	5657	5782	9322	6506	8639	8593	14708	9938	8544	6108	8229	5497	5214	4716	7785	8296	6199	8768	10710	5079	8998	9380	5475	8645	6973	167934	7565	5384	9355	2978	5269	9849	9462	11186	14454	9863	9187	5572	5466	8174	10369	9942	13615	9992	5474	249692	6622	11062	8725	6409	12991	20081	8179	10802	6360	10142	9250	130596	8250	2553	6696	7842	825889	14525	12136	8397	10520	8804	6798	8067	10683	29420	4684	10242	5888	7755	12261	10427	6537	14006	7280	6957	8077	14418	11017	8671	11504	7139	10081	5785	10549	7242	10842	10118	10362	7871	10962	0	0
D300418:bin_000017	2545179	125605	123303	1231988	173393	121363	117849	125126	143123	2527946	425855	167534	115916	116662	105279	114642	135916	132372	134826	150256	187288	2539188	134912	131821	129527	392206	102313	106301	206178	137664	196566	127743	122878	2490586	108395	140456	2484767	156416	125760	119409	2540417	2284708	186580	140396	115260	119637	2420792	149936	2501984	2525385	194268	248849	120026	135586	141093	2498824	569887	2537046	2487775	117311	2538915	708349	2500087	142739	94466	2500770	2464909	134528	2473221	933287	194356	277661	2541199	239860	116264	212397	132255	2458753	2541311	2419429	1694123	2396814	181507	73031	185690	2426672	2529282	238374	2509741	134710	184324	2463423	2494259	240202	2424045	133388	245056	2415165	2503212	2490381	183077	2536045	1905044	1150298	135769	138241	263024	1303390	267551	2523402	265185	2500530	0	186
D300419:bin_000008	2244363	2331500	18612	41816	44324	21883	36025	39711	43976	1558277	43350	43786	18024	37886	14359	16903	36130	35095	22017	44706	47053	2311712	40956	39249	18888	1611237	12375	17217	2329148	38193	45932	2330747	37341	40738	41124	43780	38205	34843	39722	23028	2168060	26684	36954	39089	22069	37314	45518	43074	39160	2226203	41185	39363	19871	36180	45265	2277567	1827682	2296789	29344	18631	2211522	19851	49186	36966	24024	40953	2081414	39805	2139351	22868	45727	48024	2281491	46002	2316141	40610	39919	1921515	2219388	42631	39041	44249	43099	14088	45946	42441	2284503	32123	2229937	33289	42628	47756	41144	44224	2237715	34871	746297	40163	48563	46313	49602	2177642	39619	1861247	40988	41951	38912	38145	1888760	1709879	958797	40907	0	0
D300423:bin_000007	706091	249582	162457	418207	3314357	3316076	3314812	3315809	3315905	244832	2524032	196548	63129	126312	77867	220445	3244631	3059903	119685	2287013	1176504	581676	3314937	3315502	3302132	955264	90844	80779	411592	3315571	814195	331875	3314788	153534	265855	3315205	98206	3285467	3315708	3313375	731789	135792	3227729	3315456	66577	242646	303609	3312483	354411	557436	123646	3302677	161281	216730	448329	342048	551701	332971	282082	60435	525139	87388	2416008	3315852	108948	446589	696017	3315474	208070	165382	633340	928551	1110172	982326	128728	365884	3265064	328464	731989	376277	126949	3292552	750258	119342	660130	1252964	346221	3264106	202142	3308286	1091723	3300697	3291629	730543	794260	3235038	311520	254429	429820	3231132	758043	361413	3072284	833371	352080	3306636	3281792	140496	629198	241347	209078	3305462	150	150
D300423:bin_000011	95035	43890	61430	86049	2590708	2791843	2789802	2788114	2790572	77005	85477	2644181	54778	2723576	108719	2742603	2243274	2787043	2781870	2356191	2711841	91601	2790742	2790810	2753127	544450	2755614	2758422	42810	2790747	2686304	48479	2790611	82762	2673419	2562144	80009	2777664	2790635	2790795	92780	81782	1660694	2789217	70387	2706073	1321642	2520780	86492	88881	56161	1681927	2782948	2117483	2416652	82279	762946	87123	74424	2787435	93313	2759568	87840	2789626	1316012	84015	91546	2788083	77241	79728	319590	2617038	91817	2654833	42946	1522458	2790660	87398	88315	881729	73108	1688934	2699999	2785491	2719172	1102086	86592	1155904	78453	1239942	2442702	86972	84484	1290937	94495	2250477	456036	856195	89913	78299	2760982	86334	1969095	864005	2686734	2762099	1485957	77836	684433	79545	75071	85071	0	150
D300423:bin_000014	2082919	2079590	2090279	1993309	2098306	2100970	2090606	2089043	2099917	2072385	2083538	2081289	756775	2070461	1983644	2021433	2094610	2020249	2033797	1887312	2084182	2085369	2098594	2099635	2020177	1985823	1973421	2026725	2076966	2015103	2081734	1978719	2004565	2087584	2083276	1886756	2063207	2092358	2077055	2099021	2086451	2091644	2092838	2099150	2087806	2080202	2094558	2095024	1977298	2087626	2038419	2093869	2088880	1859372	1964930	2082841	1999777	2086686	2098101	2092437	2075299	2015488	2003043	2098257	2016972	1998589	2049804	2097374	2078403	2093742	2017996	2082403	2087840	2059170	746464	2017665	2010204	2086651	2074221	2088790	2088507	1955817	2065268	1994232	2068785	2081213	2081498	2002010	2083665	2026365	2036731	2006918	1994760	2071867	2072527	2026759	2065692	2087494	2015641	1882537	2073954	2082938	2093856	2070014	1986359	2098254	2023221	2081482	2036823	2031000	2073444	1992695	277	0
D300425:bin_000002	44508	12873	12431	15935	1930255	20294	254702	1930666	21126	28145	25282	16089	9049	11228	9687	13244	17176	1930266	12520	1928730	16041	16261	23923	22980	17601	80389	5019	9529	12681	101071	15909	12634	101826	15723	12077	63850	14136	17267	44110	27118	174710	12176	17377	23068	12031	15231	14736	22888	1670534	21478	15194	17657	12684	13679	15412	15226	15759	16112	9389	11655	35730	9708	35722	468504	8776	29170	50661	1928067	15637	10664	24654	20606	34224	16673	12021	12812	28014	28793	35995	10727	14950	35274	12871	14867	13902	15504	16470	20463	13433	16023	15573	29016	17307	18365	28480	16077	12950	14862	27122	24208	14100	16444	17312	46352	12574	57427	17538	15456	57304	15325	13306	21634	0	0
D300428:bin_000005	592521	506777	467447	2291327	2449212	519478	748994	2865816	2038761	539331	3341320	545123	501429	721322	738902	689292	2174841	663330	448984	883619	738338	763941	872660	611918	2433679	714504	719215	397184	544301	3168542	695808	504614	1344522	291027	656617	1003013	239500	770963	813495	478047	499166	444310	2305618	2120383	384858	643119	671850	1298808	765439	729416	284090	647949	2093020	510511	523058	664760	734061	624660	302313	429895	531329	496489	772837	2870321	758002	2783685	545243	3177735	527502	395729	840520	619259	629842	696584	647788	850709	607100	547154	557918	602211	328090	528618	610370	690421	571774	669653	596500	587593	417400	1150738	792081	3340589	1669006	663988	595177	542477	591204	486213	3338462	3335044	646989	616732	581819	686402	611661	744461	754857	286313	721446	469746	536672	3223073	0	150
D300429:bin_000001	235815	3772	114896	795729	158580	24408	24431	30512	141829	153640	1762170	2505745	14568	108885	34695	128638	134102	36236	120330	131558	2495718	234784	106839	28423	142868	1859032	24260	26905	14595	131882	2500823	8289	27186	307291	202311	175173	256742	191622	28352	27735	276682	147356	195648	138979	66918	107131	1582055	175836	357963	214911	287651	200376	132341	171205	2491584	157404	2489176	191019	143348	14229	223448	34385	2122022	28146	24239	276374	235869	127493	155795	222068	2502161	2092150	184723	2144885	3560	168466	27048	206393	166938	1170008	1762450	182299	1794600	27021	2081053	127758	158736	138034	151460	179044	1058485	1127005	2072041	2497689	216624	160550	2477029	1975868	417177	1705940	2359249	156970	188245	2324082	174995	181325	170701	244274	2395274	147668	215073	2079341	25	462
D300431:bin_000017	2037274	723070	383720	2046075	393228	278298	302761	350831	443002	1987502	2037361	2036808	343155	2073003	216032	382484	483599	344938	395741	439762	2057138	2056330	406493	305692	343217	2039137	213345	359955	355645	378971	2063763	1796787	324811	2056741	2069298	430942	2020380	468751	351509	246580	2035907	1952777	470377	403013	365064	2040631	952429	425806	2005991	2019912	2057222	493175	384865	2030932	2062511	2040264	2053708	2043249	1909809	362173	2024591	325240	2050864	361717	265387	2014811	2040855	406125	2025249	1112348	2053840	2059902	2042579	2048495	267714	459137	280801	2026867	2025197	997163	1957834	694528	2056278	201259	2066734	869094	2049725	360449	2055941	476851	2047512	2049463	1574613	2044798	2042338	470475	2047126	534213	2050543	2043332	2064195	2049241	447802	2045052	1998854	420676	456874	1928149	2051230	1986676	2026019	2014462	32	182
D300432:bin_000001	17433	12097	10255	11896	8969	9528	9342	609358	9930	16129	10722	19588	5693	9157	2795279	20428	20196	2138681	20415	10307	25969	20244	9631	1105546	19913	25112	2252754	11542	14709	26678	19967	15348	9129	9607	12581	10885	8555	20504	9970	2664792	17909	2080056	20066	11052	10701	12258	22362	10566	11595	18892	9231	21218	19338	23795	24114	17632	20989	18805	2449291	11601	17802	10917	13091	10038	2795170	13577	18243	9511	20579	1640391	8833	21607	19369	20038	13741	19058	1480953	16227	16782	45808	9283	34664	27160	2794896	22538	37498	17377	20411	15594	19237	16976	12682	10994	17527	16791	19298	12382	19476	12240	13866	27025	19104	21206	17027	21020	10472	19373	265784	11612	15118	17479	9778	0	0
D300432:bin_000002	3531727	4110938	4122124	4123072	3514167	4123944	4017816	3262860	4124608	3659527	3874037	4120234	4130062	4115892	4140929	3990905	4127470	4038019	4119108	3151099	4098300	4058227	4123652	4123915	4135765	3471558	4132281	4118533	4112275	4123336	3732625	4112182	3901328	4135356	4051959	4125710	4125291	4124724	4123853	4124290	3410799	4121925	4140011	4124852	4123030	4132306	3758378	4124245	4122434	3879139	4133945	3562673	4117087	4112905	3522617	4123670	3980979	4122113	4130719	4120428	3431349	4127596	3498527	4098253	4128973	4002126	3470463	4123440	4122278	4117113	4132180	3654365	3868682	3685005	4109990	3568295	4125416	4124638	3491667	4041882	4122894	3493891	3994184	4134509	3893881	3825370	3982668	3616489	4117581	4087542	3720755	1860008	4120490	3943282	3618271	3813849	4086348	3788129	4041854	2066317	3777838	4124415	3776863	3495102	4123059	4122532	3669753	4134638	4117741	4120395	3873044	4119568	1297	1421
D300433:bin_000005	4076357	4049447	4851262	4851881	4240444	4105324	4120933	4120433	4135874	4063465	4742516	4512248	4845467	4214959	79227	4868998	4866293	4118816	4858562	4198804	4540744	4093967	4127041	4120707	4864319	4537352	75822	4850528	4064823	4142315	4534422	4074752	4124212	4852856	4271701	4133527	4851059	4859100	4127345	4114924	4067222	4851761	4867129	4126905	4811118	4464511	4865870	4135771	4850928	4076364	4846666	4867812	4858531	4483595	4501766	4066274	4556277	4084222	4850697	4853773	4075838	4853501	4861732	4128498	79318	4852922	4061765	4134677	4063048	4851415	4213152	4526190	4071303	4498253	4037857	4846124	4111972	4070605	4054489	4544937	4847876	4867149	4477923	4098260	4512089	4865109	4076809	4866160	4083789	4867808	4526224	4560260	4852724	4416278	4075124	4867221	4165540	4859595	4840735	4470190	4526949	4073681	4867679	4497158	4331078	4156923	4867607	4848346	4451669	4051069	4052069	4854251	1772	600
D300433:bin_000009	3348105	55477	2540965	3071476	2956362	2966437	2944090	2951291	2963244	2981697	3120905	3142752	2377897	2965478	2939137	3349866	3350633	2958365	3349963	2959124	3350002	3082871	2971235	2972470	3350188	3347954	2935963	61713	56832	2968294	3349301	61585	2965213	3076314	2961343	2958808	3049645	3350098	2948881	2922621	3016267	3038610	3349800	2962081	3041223	3001740	3350446	2969536	3110531	3058577	784961	3350516	3349840	3153153	3135915	3112121	3347753	3086998	2908499	3348406	3040188	70861	3082078	2924044	2934819	3072915	2997565	2960908	3057456	3033602	2266831	3332646	3169789	3348931	52471	3348293	2974387	3047764	3080948	3341814	3015873	3348759	3349301	2941221	3348219	3350156	3079505	3349063	3140251	3349693	3348207	3117933	3067644	3327287	3067489	3348663	3259264	3345827	3149547	3091053	3328610	3138400	3350368	3348686	3156410	2963541	3350426	3030534	3341012	3116958	3113320	3145366	1136	0
D300437:bin_000010	80798	38046	60303	75472	744223	54164	50943	59082	68513	68704	61535	69150	40722	50568	37825	51315	66962	54146	53752	2001684	76168	80413	64127	57148	48196	82832	36484	50105	38369	62447	73120	38490	52398	65934	70075	71826	59641	65044	53187	51307	77710	62010	67653	64157	57841	53727	81676	69750	84721	76037	61635	72032	52218	59798	66951	51864	84302	81947	68248	46224	75850	43800	78798	59748	52382	83713	72576	65373	63669	63053	72100	82470	77378	80753	21257	68301	52222	78993	75760	81445	65193	90268	66891	34625	71880	78833	73183	53762	61506	64713	74373	91385	81240	80019	79853	65092	75928	78071	88618	70766	73448	76780	66430	80728	54112	71068	63679	61561	83415	67569	41954	80037	0	0
D300440:bin_000012	149701	100181	17342	2469991	2217974	83771	2858388	2458856	2860700	53862	2319672	94895	11410	76827	29304	49697	77103	2328214	40809	2489130	201427	104006	2862156	142658	88617	181366	24602	28276	123481	2838719	148457	110554	1023942	40070	46583	1518009	22293	83607	1727910	84291	121098	26001	82805	2776868	14422	109628	113081	2207489	2454276	104040	22346	126762	41210	102361	123730	97505	128675	77818	121051	18446	148094	32512	2498640	2431808	34525	2463784	429323	2861182	49479	25706	139877	152263	196599	158603	58943	97618	108231	85371	154012	109809	22404	151242	141908	29635	167865	115811	69131	97994	80098	95508	169879	2435311	2492894	142206	664723	82785	86037	81621	434930	2510015	149734	90893	112936	178251	134580	2854771	116885	27859	185038	66806	39809	2497651	0	0
D300442:bin_000001	70976	148	0	334	412	290	409	736	419	70741	203	150	0	0	455	2383290	127638	579	2383617	734	0	4240	564	369	2386303	2179	664	2273292	1147	569	494	0	426	0	586	454	0	2375920	564	0	1574653	0	12516	300	0	0	216	680	394	13242	0	1719	2383913	150	168	788	1315	101317	139	2383975	14607	2380413	856	834	666	524	46519	489	1217	0	1531	34872	8125	93569	0	2675	356	807	18197	299	150	336	151	668	150	684	1271	1906	835	326773	71219	540	150	241	6836	2165	404	881	318	430	150	1219	7919	612	455	645	736	150	299	953	684	300	0	0
D300442:bin_000011	2171099	163874	2065500	2100590	1969773	2085018	2095742	1959877	2114109	2180612	2079444	172439	1109312	171729	149317	2244255	2251941	2098261	2251157	2099264	237061	290636	2101245	2100552	2258044	2159543	61656	2247436	186648	2105680	215955	175688	2088019	2109644	168737	2109811	2086344	2244847	2097108	2081788	1927659	2082905	2252595	2104551	2063694	146062	2246214	2105768	2109535	2235560	2107814	2254844	2251044	138885	166600	208638	2232260	308569	1956328	2239692	1531686	1698145	2100772	2109477	2054796	2102564	2072449	2089998	153397	2059702	2252019	2180071	2213010	2234390	202572	2252965	2100079	2189425	2202717	2252699	2104007	2240495	212106	103397	198985	2255417	266641	2245926	176223	2253705	2187999	2125390	2081388	2192259	2213010	2256944	2136946	2237437	2109408	2081774	186551	267909	2256804	1779220	164696	2099405	2252723	2105839	2239832	290709	150592	2112886	0	0
D300443:bin_000002	14396	7188	14603	21213	16119	4183	7198	1156147	10799	10527	6863	33750	11431	12140	662	13575	11637	7371	7008	13616	49634	23599	5410	10268	6801	2697468	185	8372	11552	11711	48581	4463	4877	8700	14559	11154	4982	11846	392202	4028	18320	10253	10863	16655	9391	17535	753656	10708	14421	17605	9694	65119	13382	42329	45406	7768	2674715	17426	9843	7203	19102	7847	14125	8943	556	18063	17992	13710	5942	8365	50694	48531	18325	158412	2639	134904	6039	19613	15002	2683690	15904	121807	47406	3389	47187	2353794	19298	48417	4808	14100	1009380	78524	14842	51614	20900	10307	1063272	1146928	16231	14606	47110	10517	391244	2455794	44166	13071	194664	10061	2690011	6043	8912	15593	0	0
D300444:bin_000010	3120996	3133359	2905457	3077248	3054804	3178202	3064399	3051131	3194577	2972593	2992946	3163768	2817817	3155443	3185839	2849472	2875005	3196209	2882449	3095490	3181344	3146412	3148275	3188921	2885628	2959901	3197551	2712857	3131777	3154297	3145618	3133746	3073110	3056232	3162807	3170352	2912295	2877130	3182325	3178427	3047974	3125968	2879537	3137384	2809075	3159673	2951801	3172659	3077259	3136673	1221058	2892403	2870767	3137248	3074017	3153071	3042958	3143561	2967160	2884880	3002606	2868094	2899316	3187787	3188835	2945020	2943679	3054561	3075315	3070008	2871531	3074500	3059879	3104007	3133899	2843569	3196077	3094445	3079874	2941018	349658	2932989	3070289	3195771	3111197	2920709	3093762	2823413	3116206	2853789	3025990	2993814	3031017	3082156	2941585	2859516	2931933	2883082	3094183	2966777	3172907	3144400	2899789	3006567	3090109	3103906	2864773	1625035	2896926	3080628	3011643	3072881	150	0
D300444:bin_000011	2668943	2708477	2695889	2149736	3048613	3057904	3053611	3039994	3056300	2319068	1964540	2956278	2775118	2988040	3063643	3061685	2877678	3069577	3061009	3018883	3026787	3036991	3055038	3056561	3065269	1837101	3073202	2845983	3060950	3067356	2903680	2992856	3066544	2483508	3028346	3041813	2518800	2936840	3053335	3054719	2871343	2966813	3054639	3057440	2682764	3049802	3027171	3024767	1733400	2770809	2496670	2933038	2792062	2875313	3045928	3049251	2255442	3048080	3045573	2696939	1951774	2846151	1801256	3052484	3068255	1807776	1612403	3059494	3038186	3009719	3017476	2765027	2722545	2335865	2990071	2793741	3064567	2634178	1303556	2866860	2823588	2991239	3010775	3065457	3016424	2907767	2953696	2696910	3025236	2991274	1721912	2351004	1630709	2189186	1395074	3056565	1939206	2828701	2867502	2317933	2809732	3019435	3036811	1904430	3029912	3047790	2997545	2712894	2476589	2762774	3021966	1610421	150	934
D300446:bin_000001	2630103	2568303	2636178	2635870	2635392	2635732	2634624	2634957	2636023	2471902	2635556	2635585	1481872	2635919	29857	2628953	2635887	2635987	2635406	2633150	2636151	2636700	2635875	2636060	2635216	1182010	28797	2635616	2639313	2635146	2635967	2638993	2635843	2637814	2636079	2635594	2630085	2635795	2635923	2636093	2635238	2635781	2635011	2635763	2635078	2636216	1770041	2635885	2584547	2632615	2638225	2635769	2630728	2618809	2228041	2627024	1487820	2593767	2635497	2635310	2635647	2635689	2632671	2635837	32117	2638556	2424797	2635632	2494698	2635554	74632	2635819	2633370	2635171	2635095	1671827	2636249	2453368	2600452	2446780	2625824	2560822	2630457	31995	2635689	2610527	2627824	2630513	589957	2635658	2630063	2634003	2637301	2628931	2545053	2635325	62437	629057	2638581	2635206	2635611	2617829	2634972	2634672	1243248	2634709	2629638	2570032	68557	1747890	2634164	2556556	0	346
D300449:bin_000002	2941272	2963789	117344	960042	138135	98434	104611	113645	120223	2869582	126886	138861	2935917	113796	51386	113451	139196	108788	116529	138533	154948	2845646	111555	115615	100583	169425	44876	100602	2966979	114797	150354	2973675	103537	2942624	130281	136865	2741548	136179	110474	99188	2954884	115699	140930	127704	114095	88141	151566	122349	2812732	2938142	2939920	152027	111278	105068	140479	143353	172021	572840	2925373	110670	2953925	101327	1774321	109925	97332	2937574	2950118	119717	147581	119061	149515	164487	2808842	145543	108099	147258	107604	1469262	2921422	142207	2931247	161348	145266	57038	148484	147558	2180810	124338	149573	134315	152656	2234848	2247203	140167	350352	140423	144842	144120	2944418	1446941	148848	162079	160718	168004	127162	132597	143628	2937860	174795	148654	315708	2579162	0	150
D300449:bin_000011	2228195	2280682	2138345	2116885	2231495	1992303	2016950	2043197	2118538	2245150	2161189	2184949	2123988	1951212	69921	2147086	2196288	2008755	2145554	2240629	2195520	2278737	2048983	2059800	2119697	2186288	94629	2137328	2281965	2035551	2183139	2292047	2037009	2132972	2054186	2243841	2093929	2193775	2047495	1942794	2262129	2137719	2192435	2249549	2140853	204585	2204940	2244602	2141532	2274941	2152266	2214371	2152261	613026	2105967	2255298	2195842	2266165	2103775	2111628	2263042	2158038	2153691	2042091	1967965	2143253	2216563	2056595	2255003	2134586	2126682	2162037	2279535	2169318	2259030	2203546	2057322	2262497	2260194	2212287	2136525	2220277	2179366	69774	2185045	2211901	2267430	2167729	2257260	2198117	2162324	2175785	2125452	2172778	2252219	2201126	2185001	2207832	2178486	2125800	2182005	2255231	2197665	2173766	2029727	2250871	2204422	2110701	2234470	2255872	2245984	2145956	300	150
D300450:bin_000002	2291369	47431	80334	2312448	2429685	104109	2470792	2316056	2473012	1402295	2307327	97393	71501	87431	84239	91428	100307	2472923	96155	2235255	109739	2303632	2472544	944032	92612	99762	90963	74172	74168	2472694	103000	96825	2473512	97762	94322	2472629	93825	99868	2472485	103789	2208739	93788	103712	2472733	76236	94070	2345428	2471698	2317753	1977365	90095	2350031	88585	90894	88836	2299820	113922	2304132	97746	71513	2296115	78056	2344239	2470243	103848	2311991	2303239	2472537	2298601	94342	102984	102605	2304952	100832	45272	2343759	556002	2304774	2206123	2344618	91338	2356331	104518	2288604	104780	2360135	1964889	90667	2297779	101972	92403	2327841	2312002	100662	2297817	2261965	98712	2271633	2320854	2351860	102689	2307458	116616	105576	76741	2469904	2349471	90306	103406	2304385	93133	2317084	150	0
D300451:bin_000001	4167978	4745627	4779040	4393048	4082609	4772577	4451991	4853135	4862987	1783403	3602778	4537543	4758018	4811701	4788294	4795412	4809980	4660962	4807970	4772024	3676792	4496020	4802774	4733761	4750545	3922840	4788711	4802978	4738512	4744416	1580881	4750825	4720208	4965592	4737119	4379689	4663019	4850905	4871970	4715887	3122381	4586301	4814255	4796300	4730575	4822164	4627732	4208567	4268681	4144002	4803037	4585875	4911400	4694026	4401473	4482193	1770480	4543011	4500731	4754926	3133657	4811182	4201881	4724810	4820568	4738261	3653794	4474832	4433008	4503650	2542138	4548965	3182940	2623280	4787744	3325048	4761561	2479791	3153263	2545340	4696358	4599413	4553171	4804449	2932827	2011815	4248927	3127266	4612862	4615260	2880438	2689914	4416306	3919901	3595879	4650541	2301398	4215434	4643457	4372754	4670591	4598006	3849606	1671872	4422850	4692954	4466324	4774787	4225981	4578210	4660362	1997008	223	119
D300455:bin_000019	573210	161542	179610	1241489	218771	109702	167119	164378	290169	304121	285558	1823952	167503	1802417	68686	1800950	1838404	218511	1827154	221533	621260	1546949	239313	160371	1503206	264679	67820	130676	114419	196009	1480343	361586	207553	1695144	1806622	284411	1552490	1839258	243194	88593	737727	1819339	1825399	237740	167608	1239229	449836	282236	373964	609565	1812112	1032003	1822481	923584	1549763	557179	593286	1781118	371043	186318	365661	146787	781710	257634	100389	585196	524794	190245	1375839	1810826	306288	1212743	518300	477267	76246	1165471	124890	726558	739715	724156	1651369	959780	1250166	67351	1732445	580863	1461900	271880	1759527	1832987	461428	361386	1207969	633002	741690	1828642	418203	1017557	519657	261115	1555869	1777757	621843	195568	810776	262615	914577	1598501	437885	1725626	296978	674906	86	77
D300457:bin_000005	2630664	243094	269555	3319325	3284432	3397869	3396370	3397087	3398217	2748894	3252078	3396969	208487	352344	3337115	3282329	3281774	3398670	3190348	3101234	3369667	3382381	3398728	3394427	3364205	2277054	348640	287695	239934	3398158	3391409	249697	3394251	3342282	554306	3396341	3110283	3245185	3397172	3399172	3379779	315206	3386143	3398184	257306	3315144	3360770	3397009	3354264	3375593	3388935	3390698	2803690	2698998	2692935	3383506	2946845	3368189	283781	2994409	3376244	328573	1411172	3398353	3339294	3288617	3358710	3084183	1961564	305452	2980018	3289350	3384105	3117781	219872	2714025	3395508	3335952	3382994	2239106	3345421	3383427	3079684	3144739	3234240	3382598	3342655	2114117	1728935	2289337	2413218	3207019	3350044	2997608	3361710	2086830	2849812	3314268	3306588	2775696	3045472	3382905	3392559	3020993	3232926	3214498	3385614	2752693	2482664	3349131	1368911	3134356	150	0
D300458:bin_000006	3097168	11657	16107	32172	2841727	33564	33509	35472	36382	42595	32830	35677	12888	25155	30467	26618	30657	36901	24711	2858429	45575	44809	37977	34172	30546	39835	26493	10403	22751	34826	41016	15780	33769	28003	26536	35360	26539	31058	32115	34828	3111452	25048	35568	33442	21689	32402	39538	35748	32229	46239	13709	37361	27820	29119	32723	34504	42999	38769	22414	29075	3110579	12555	32424	34915	30451	32207	3110597	35372	32691	25324	37255	41002	47471	40183	10440	2719140	35917	46533	41053	39966	24706	36195	38359	29556	39541	44326	1963434	29345	33082	29729	38765	35139	31242	39185	1734888	25305	39577	41149	32865	31809	37421	37617	37597	44921	34093	34264	38817	24863	43476	33676	33742	30621	0	0
D300458:bin_000008	91000	0	0	84	3596	0	116	1210	80	30546	8556	391	0	540	0	533	612	612	595	21581	2277	51373	400	147	602	29444	0	428	25	197	3560	293	222	0	0	201	300	569	162	0	1632167	175	543	150	150	0	3434	87	3654	25470	0	790	569	3086	3060	1906	17759	53312	269	788	1566122	450	13989	243	0	776	1570323	10134	0	150	3763	26787	1257458	18783	0	838	150	59578	1531200	1070	150	19522	16876	300	2786	3274	53247	2364	151	579	16870	5633	137	14022	1583571	587	18272	3653	300	5942	3438	50236	2149	30560	3060	10625	588	0	4029	43141	0	3199	0	35
D300458:bin_000017	3429341	70505	60441	121325	127126	88814	125013	130923	147173	3419256	97853	153249	52893	91434	83717	101940	110359	129283	107289	140622	162524	3369347	144742	110738	99207	146441	69007	53047	71645	133007	161034	72839	105765	95299	85871	127203	85632	100950	135025	90640	3436524	82874	113596	138806	64217	102012	139171	138009	140320	3052904	61768	124588	100264	129485	149902	654682	151211	3428461	78530	76589	3432103	2874324	155717	144411	85623	127229	3408775	120718	248695	78532	154133	147699	3426624	145608	63227	122672	108497	3417876	3428860	137633	71954	141540	159195	85755	158082	153482	3426359	99895	1471117	105294	153895	116925	118840	131785	3412539	111089	120167	128773	116367	102249	154476	3430157	135445	151321	148749	124296	120661	75585	147344	2416492	1078597	138296	0	150
D300458:bin_000021	46535	997	29903	35913	7751	3082	3115	2950	5580	19748	161297	19166	1434	6610	2127	29687	31128	3138	30580	6172	32609	39179	4382	3354	31759	15050	1777	2839	943	4662	16248	939	3069	41839	32664	12453	35720	33683	3117	3214	1078132	31864	33401	5560	16258	7345	37472	10403	63474	33555	38809	34870	30667	4436	20281	18395	33964	30315	31141	3019	531247	2989	115941	3406	3322	38938	266286	5061	32344	33684	36979	26897	28445	20829	945	32823	3240	110257	23129	35844	36335	29589	20634	2186	26795	18940	23318	21311	25456	32553	14629	148674	36595	24079	668360	26351	21448	41541	41916	141464	32108	19242	33322	26486	8261	10410	29932	34561	25034	19737	37590	38416	0	0
